GEOID,sovi,rank
g26011,1.815226233728262,666.0
g26013,2.733144221271297,388.0
g26015,-3.0698432986485304,2771.0
g26017,1.0802377248327164,993.0
g26019,1.954664146043548,609.0
g26021,1.2355627022099656,915.0
g26023,-1.047913303430538,2123.0
g26025,1.1501165958861514,964.0
g26027,-1.2234604733863095,2213.0
g26029,0.09405286995599649,1528.0
g26031,2.4658754555349507,444.0
g26033,0.412165573833536,1355.0
g26035,3.1700681542455404,307.0
g26037,-2.6778470319182377,2680.0
g26039,2.4965607859746033,437.0
g26041,1.685609229990849,729.0
g26043,0.3805295002713207,1378.0
g26045,-1.500755554279183,2322.0
g26047,-0.2381077812034862,1715.0
g26049,1.1602657855577398,957.0
g26051,1.9041890414378657,630.0
g26053,3.3118511913974706,284.0
g26055,-1.1619492273176415,2177.0
g26057,0.046361065009600355,1555.0
g26059,-0.6136658304806784,1925.0
g26061,-0.2667824454339017,1739.0
g26063,1.5825105323293942,773.0
g26065,-0.45111602472607837,1848.0
g26067,-3.0269699433578126,2760.0
g26069,5.404819473951873,109.0
g26071,5.495164221943928,102.0
g26073,1.1277937127002262,972.0
g26075,-0.46470451989323514,1854.0
g26077,-1.0549805494732245,2126.0
g26079,0.49806867396930443,1309.0
g26081,-1.4756527489307611,2314.0
g26083,2.792124081658015,376.0
g26085,5.089722361650144,122.0
g26087,-3.0643526584070147,2769.0
g26089,0.5717873797094114,1261.0
g26091,-0.13938678845763652,1660.0
g26093,-5.500960943515182,3055.0
g26095,1.0420659097569989,1014.0
g26097,5.2280329247889,116.0
g26099,-0.9892528086769324,2095.0
g26101,1.6441561293300877,745.0
g26103,0.14920893329883977,1493.0
g26105,1.867203963098417,640.0
g26107,-0.08185779434711615,1623.0
g26109,1.1006534659732292,985.0
g26111,-2.7474224911148033,2696.0
g26113,-0.3479487606867584,1785.0
g26115,-1.881189930690457,2455.0
g26117,-1.8744659362007483,2449.0
g26119,5.33271775736957,111.0
g26121,0.7499011895478103,1167.0
g26123,-1.0000387436422493,2098.0
g26125,-3.783776662360889,2904.0
g26127,1.7496807930919442,697.0
g26129,4.69255854823017,136.0
g26131,3.8598870857559873,213.0
g26133,0.45593051725009826,1336.0
g26135,4.549618122586123,145.0
g26137,0.3336184458389117,1405.0
g26139,-3.256403078698449,2809.0
g26141,2.7970940785054657,373.0
g26143,5.510508068973973,100.0
g26145,1.987043420884353,594.0
g26147,-0.7261747065999514,1980.0
g26149,-0.9230256094146758,2075.0
g26151,-0.26671710439365126,1738.0
g26153,4.474757958157211,149.0
g26155,-0.6969991858547556,1963.0
g26157,0.34508012330805216,1396.0
g26159,0.38382746993531813,1376.0
g26161,-3.9783868057031935,2931.0
g26163,2.3693192822855456,468.0
g26165,-0.23435383208362545,1714.0
g27001,3.7590951699180284,227.0
g27003,-4.948172511680791,3018.0
g27005,0.20891483166642288,1462.0
g27007,1.4281158266799538,837.0
g27009,-1.426864241491102,2297.0
g27011,3.6268937805304873,241.0
g27013,-2.0516368351967516,2505.0
g27015,-0.05462985796549846,1608.0
g27017,-0.8631783199565601,2046.0
g27019,-6.855848174078529,3110.0
g27021,1.8751355062977146,638.0
g27023,0.717207833227657,1184.0
g27025,-4.5575303463994485,2987.0
g27027,-1.1369313194079225,2170.0
g27029,1.5492057247799074,789.0
g27031,2.388559457956318,461.0
g27033,2.085479655102115,556.0
g27035,0.41585433173389486,1353.0
g27037,-4.782142829127724,3006.0
g27039,-3.0906812811483224,2779.0
g27041,-0.5844986303989521,1909.0
g27043,1.0744353994959468,998.0
g27045,0.9235627721415349,1066.0
g27047,1.887956826462013,634.0
g27049,-1.2335945186285078,2223.0
g27051,2.028031697071466,582.0
g27053,-3.046606751004997,2763.0
g27055,-0.38649625126526965,1806.0
g27057,0.40891669133586545,1358.0
g27059,-3.3421295436045284,2831.0
g27061,0.7181913591118272,1182.0
g27063,-0.9772665253862591,2092.0
g27065,-1.111743797020199,2157.0
g27067,0.033152979505944646,1564.0
g27069,0.6881821626686749,1200.0
g27071,1.3258167534193332,884.0
g27073,0.5335194445337341,1288.0
g27075,2.536738079947682,431.0
g27077,-1.6831675700421547,2386.0
g27079,-2.138770958317918,2532.0
g27081,1.8735298120843138,639.0
g27083,-0.8000409750413089,2012.0
g27085,-2.095947848336725,2522.0
g27087,7.92845053595695,41.0
g27089,-1.6681962178812273,2383.0
g27091,0.23737150818031005,1450.0
g27093,-2.0718097629518804,2514.0
g27095,0.21629231343728716,1457.0
g27097,-0.7696438298673556,2000.0
g27099,1.1949187946367978,938.0
g27101,0.8846289286106157,1089.0
g27103,-2.785025566878687,2702.0
g27105,2.0628016830723213,566.0
g27107,2.190920234690032,525.0
g27109,-2.8562945636817036,2722.0
g27111,0.8311038614000873,1124.0
g27113,-1.1861198394338024,2193.0
g27115,-0.5786867663391776,1904.0
g27117,2.5536527010597623,427.0
g27119,0.5477647491742204,1279.0
g27121,-0.1405953482776352,1661.0
g27123,-0.3323393419620282,1774.0
g27125,-1.3832855189630209,2276.0
g27127,0.699579575797817,1191.0
g27129,0.3978575124474335,1365.0
g27131,-2.1343956599186633,2531.0
g27133,1.1156956559871707,978.0
g27135,-3.0836568905260595,2776.0
g27137,0.7650176215568223,1157.0
g27139,-6.5259273171984615,3104.0
g27141,-5.512183858573344,3056.0
g27143,-0.8194226158132306,2024.0
g27145,-2.337131513733333,2583.0
g27147,-1.5797264711793648,2350.0
g27149,-1.3150889869269828,2256.0
g27151,0.5565202400071108,1273.0
g27153,-0.3884950296929015,1809.0
g27155,2.4089037915813933,456.0
g27157,-1.389603034333534,2278.0
g27159,2.122071007209937,542.0
g27161,-1.4067064668658391,2284.0
g27163,-5.9902110797013,3082.0
g27165,1.4155223049513979,842.0
g27167,-0.8194035833438923,2023.0
g27169,-0.9746368437628332,2091.0
g27171,-5.183864707756856,3033.0
g27173,0.9255779820826668,1064.0
g28001,2.468505894957333,443.0
g28003,0.08827199453308532,1532.0
g28005,1.3330733276932314,880.0
g28007,2.3822150909804827,463.0
g28009,-1.2950228476680885,2252.0
g28011,3.996600279052058,193.0
g28013,2.209769755764456,520.0
g28015,0.023534185128439855,1566.0
g28017,1.778147250790712,688.0
g28019,1.7612133266405616,692.0
g28021,3.344969944950635,279.0
g28023,-0.26324690183980604,1732.0
g28025,1.1230737093583967,973.0
g28027,6.645722126874624,63.0
g28029,-0.43128727756975627,1829.0
g28031,-0.09765953587070175,1631.0
g28033,-3.4413440712871752,2849.0
g28035,0.1629967911487077,1484.0
g28037,-0.5185229621912075,1880.0
g28039,-4.931705610147832,3015.0
g28041,-5.283857549528555,3041.0
g28043,1.4253602938474481,838.0
g28045,-1.4566808729519092,2307.0
g28047,-0.32494633795235217,1769.0
g28049,1.3384279046112177,877.0
g28051,4.267130024211355,164.0
g28053,6.261860245170755,72.0
g28055,-2.855951814931073,2721.0
g28057,-2.3252429689426197,2579.0
g28059,-1.783387187778594,2421.0
g28061,0.04796484500989617,1553.0
g28063,4.325764224086374,159.0
g28065,0.6117303843293418,1235.0
g28067,-0.7386049237902332,1987.0
g28069,3.5670678506373927,249.0
g28071,-2.66235107511095,2677.0
g28073,-3.8855219749165752,2920.0
g28075,0.986786712368703,1037.0
g28077,-1.8604162185723594,2442.0
g28079,0.5590384707721188,1269.0
g28081,-0.36515935336442773,1797.0
g28083,5.640950856296961,95.0
g28085,-0.6313323675233391,1933.0
g28087,0.7785158277093212,1148.0
g28089,-4.495728888458755,2978.0
g28091,0.5475113346487415,1280.0
g28093,-0.3933370847147639,1813.0
g28095,0.5075046262796445,1301.0
g28097,2.3831439529497223,462.0
g28099,3.4547820299752363,266.0
g28101,0.3849548229722855,1374.0
g28103,3.302156085307245,286.0
g28105,-1.9021412857763067,2459.0
g28107,0.47816102924292037,1323.0
g28109,-1.5998354711716567,2357.0
g28111,-2.393449273979056,2599.0
g28113,1.1829176119952458,944.0
g28115,-1.3901957129415057,2279.0
g28117,0.12345755879988718,1510.0
g28119,4.381012806422293,154.0
g28121,-3.540602375092936,2860.0
g28123,0.1349753029485914,1499.0
g28125,8.075502853676674,39.0
g28127,0.2384038409370426,1449.0
g28129,-1.1780796225611445,2188.0
g28131,-2.610274939199795,2660.0
g28133,1.5742134496915283,776.0
g28135,2.8476277080293477,360.0
g28137,-1.3227831487608175,2257.0
g28139,-0.7755407978589594,2002.0
g28141,0.8518829969175362,1111.0
g28143,4.791340358332846,132.0
g28145,-1.0172070051460753,2105.0
g28147,-0.3932986739136344,1812.0
g28149,0.8016321720535903,1137.0
g28151,4.910597624671947,127.0
g28153,-1.4498153100310862,2304.0
g28155,-0.36096818925893626,1795.0
g28157,1.718903430407672,709.0
g28159,1.989398324683589,592.0
g28161,1.402668744269131,847.0
g28163,0.9071045612910162,1073.0
g29001,0.4603564238556277,1334.0
g29003,-1.437223359332455,2301.0
g29005,0.2995285151533361,1421.0
g29007,2.1766392997361548,529.0
g29009,0.0977218958986299,1523.0
g29011,-0.06116563362959773,1613.0
g29013,0.20081806244395733,1465.0
g29015,2.867799813019485,354.0
g29017,-1.1663314507969775,2181.0
g29019,-2.9132433600708425,2736.0
g29021,0.6827272980277617,1201.0
g29023,2.7977747025347646,372.0
g29025,-0.42268107913617164,1827.0
g29027,-2.8086694505505534,2709.0
g29029,2.3585394597339118,471.0
g29031,-0.10336168811570845,1636.0
g29033,0.08013689895645879,1535.0
g29035,3.662801952766902,231.0
g29037,-2.6528239567396614,2673.0
g29039,2.260756746154622,505.0
g29041,2.6256426300753675,410.0
g29043,-2.746739380435253,2695.0
g29045,-0.569239057555882,1901.0
g29047,-2.8419673829830208,2718.0
g29049,-0.6800978373503066,1954.0
g29051,-1.901247065860066,2458.0
g29053,-0.7337935637504622,1984.0
g29055,0.9021234672558311,1075.0
g29057,1.1209554884381587,975.0
g29059,-0.9476401053567081,2079.0
g29061,0.06437421599296167,1548.0
g29063,-4.686501616680502,2998.0
g29065,1.308895689378776,893.0
g29067,0.48810492153596186,1314.0
g29069,4.385595035047759,153.0
g29071,-2.004877456883562,2491.0
g29073,1.2027483527227902,930.0
g29075,2.9641281260124934,333.0
g29077,0.02158470944823132,1569.0
g29079,2.8955935220507736,349.0
g29081,1.5079895456734704,809.0
g29083,1.8937242461905064,632.0
g29085,4.686606455820282,137.0
g29087,2.2745840636504697,496.0
g29089,0.5182070777305234,1293.0
g29091,1.0966641788878955,989.0
g29093,3.490816669254814,260.0
g29095,0.40200053343770614,1364.0
g29097,0.7724559697976914,1152.0
g29099,-3.184795324335254,2796.0
g29101,-1.9838433216532558,2482.0
g29103,1.5857506938494348,770.0
g29105,-0.4905024467442528,1862.0
g29107,-0.946452953588041,2078.0
g29109,1.0040923812659295,1031.0
g29111,1.1984394277584678,934.0
g29113,-3.2794100071581145,2814.0
g29115,2.0268344756154444,583.0
g29117,3.3241526998127306,281.0
g29119,-0.24460392616719218,1721.0
g29121,2.90340303171324,345.0
g29123,1.937160932968439,616.0
g29125,-0.17378134739263784,1683.0
g29127,2.1707910250945366,532.0
g29129,2.171682620195689,531.0
g29131,0.9686245657971368,1047.0
g29133,1.993789345294105,591.0
g29135,-1.5181355491088704,2331.0
g29137,1.2918958043483957,898.0
g29139,1.5976268833919072,763.0
g29141,2.7129804344702553,393.0
g29143,3.84145277648586,218.0
g29145,-0.8385640956652298,2031.0
g29147,-0.3419127062466556,1779.0
g29149,1.6504884636545303,740.0
g29151,-3.644202401446915,2877.0
g29153,2.2487518312413535,507.0
g29155,5.241523554617984,114.0
g29157,-1.5039519202552252,2324.0
g29159,0.35426575884415146,1393.0
g29161,-1.3767936574985518,2273.0
g29163,-0.2632830128840048,1733.0
g29165,-4.426221434114221,2972.0
g29167,0.15591946454489797,1489.0
g29169,-4.0421258543224585,2937.0
g29171,0.6982324257982219,1192.0
g29173,-1.5904359316115206,2354.0
g29175,-1.2298326335867351,2221.0
g29177,-1.377652986765935,2274.0
g29179,3.1902936562135893,304.0
g29181,3.148254911710153,312.0
g29183,-4.758201301150127,3003.0
g29185,2.3450195520055295,479.0
g29186,-2.6099233883590003,2659.0
g29187,-0.6398293402826771,1936.0
g29189,-1.3582386808228948,2268.0
g29195,1.7881919836073592,682.0
g29197,2.2235441273557455,514.0
g29199,1.2402210896113193,914.0
g29201,1.7163571668867408,710.0
g29203,0.6230827431883614,1230.0
g29205,2.1010418605403647,549.0
g29207,0.8704987516352076,1097.0
g29209,3.636083230302348,238.0
g29211,1.9577937033762258,607.0
g29213,3.2641376915927753,293.0
g29215,0.7410603865484253,1170.0
g29217,3.4979183905578166,258.0
g29219,-1.5519621779407935,2338.0
g29221,0.09434112746603618,1526.0
g29223,2.41150431035021,455.0
g29225,-2.178140067205156,2545.0
g29227,3.963201856049308,197.0
g29229,1.3955915078847685,855.0
g29510,4.1447830695464845,174.0
g30001,-1.3316052657319215,2262.0
g30003,6.315313367801468,71.0
g30005,4.658974882690775,139.0
g30007,-2.7209713508070723,2687.0
g30009,-0.6901182987622957,1960.0
g30011,0.6052672134513792,1239.0
g30013,0.3132464433630695,1413.0
g30015,2.9887877559968996,329.0
g30017,1.4326724857841715,835.0
g30019,2.006693563038608,587.0
g30021,-0.4703048413506761,1857.0
g30023,4.06834216603298,183.0
g30025,-1.2397014074017316,2224.0
g30027,1.120424452127176,976.0
g30029,-1.6572395660132664,2376.0
g30031,-5.458833164763988,3053.0
g30033,1.1652155182525843,955.0
g30035,7.705568318821425,47.0
g30037,-0.33638836236530567,1775.0
g30039,2.412862418716672,454.0
g30041,0.04062703897358855,1559.0
g30043,-4.449598718275597,2976.0
g30045,-0.5261439864142705,1882.0
g30047,3.659489743551898,232.0
g30049,-2.3451961225798104,2584.0
g30051,5.555204706103318,99.0
g30053,0.5552620143665702,1274.0
g30055,-3.056064243044932,2767.0
g30057,-1.9043864538356474,2460.0
g30059,3.8497580530681796,215.0
g30061,4.065425172109835,184.0
g30063,-2.3923149850481265,2597.0
g30065,-1.9171489474170618,2463.0
g30067,-1.1822936493859775,2191.0
g30069,-3.4926793362017143,2855.0
g30071,-0.17914244715034555,1685.0
g30073,3.8441872337031033,216.0
g30075,-1.5273822642871973,2333.0
g30077,-1.5306248288684488,2334.0
g30079,4.083193491633126,179.0
g30081,-0.3579467703945955,1792.0
g30083,-4.320711470596761,2962.0
g30085,4.865034329514278,130.0
g30087,1.1806106125126012,947.0
g30089,2.1377254239039534,540.0
g30091,0.16397374163110212,1483.0
g30093,0.939893874880041,1059.0
g30095,-4.01940151292356,2935.0
g30097,-2.2206550311590307,2553.0
g30099,-0.1946800255975959,1692.0
g30101,-2.0625150514584982,2511.0
g30103,-3.074416964177664,2774.0
g30105,3.0612248601901735,321.0
g30107,2.793121567230626,375.0
g30109,1.1213445667619606,974.0
g30111,-1.516105687605584,2330.0
g31001,-0.36856836725931563,1798.0
g31003,0.03391075883642056,1563.0
g31005,-3.471412501111325,2851.0
g31007,-0.1015482280916199,1634.0
g31009,-0.28522095227497885,1749.0
g31011,0.07766411369568504,1537.0
g31013,-0.7338735423382059,1985.0
g31015,1.1630653118001508,956.0
g31017,2.432827153991956,448.0
g31019,-1.5021862375596486,2323.0
g31021,1.267200507915173,902.0
g31023,-1.6233950878747345,2365.0
g31025,-3.664458966927005,2881.0
g31027,-0.25666605531544007,1727.0
g31029,1.4842370584215663,816.0
g31031,1.741305023416401,701.0
g31033,-1.0454950811200896,2121.0
g31035,-0.5332802447234416,1888.0
g31037,1.208114856508666,928.0
g31039,0.3712963555321178,1382.0
g31041,-0.15585217677022611,1670.0
g31043,1.9792949513358236,598.0
g31045,0.9963406146954319,1036.0
g31047,1.246561773716122,913.0
g31049,0.5794105582966704,1256.0
g31051,1.3597720546919028,868.0
g31053,1.5430726054039154,792.0
g31055,-1.349630265829933,2267.0
g31057,0.012212268040572627,1573.0
g31059,1.1590241102112344,958.0
g31061,1.5909713277127029,768.0
g31063,-2.0532601527857133,2508.0
g31065,2.42758528697517,451.0
g31067,1.8756362030778282,637.0
g31069,4.069221196786499,182.0
g31071,2.944556421461488,335.0
g31073,0.6503631481905404,1222.0
g31075,-2.4689319357475084,2617.0
g31077,1.0976506394442564,987.0
g31079,1.645535898191412,742.0
g31081,-2.3237211610185167,2578.0
g31083,-0.9503294507967623,2081.0
g31085,-3.1498749028955615,2790.0
g31087,-0.3605702655264751,1794.0
g31089,0.7750442276331345,1150.0
g31091,0.1620109779965393,1485.0
g31093,-2.5565130244213767,2641.0
g31095,2.7208905163007207,392.0
g31097,-2.1153754107320233,2526.0
g31099,-1.8914747281473743,2456.0
g31101,0.21836233726782672,1456.0
g31103,2.0372593659925995,578.0
g31105,0.9053353204150154,1074.0
g31107,3.341977441306699,280.0
g31109,-2.5381704478908174,2635.0
g31111,-0.8924552259598104,2060.0
g31113,0.1599043430345204,1486.0
g31115,-4.439384265233725,2974.0
g31117,-2.4709621574174774,2619.0
g31119,0.9417934346584638,1057.0
g31121,0.40906951538536174,1357.0
g31123,1.3018159187216938,896.0
g31125,1.3599970299249304,867.0
g31127,-0.22187032632961268,1706.0
g31129,2.854427400266354,356.0
g31131,0.9177840737673426,1069.0
g31133,2.0671065594656612,563.0
g31135,-1.399163032801084,2281.0
g31137,0.33584260254374043,1401.0
g31139,-1.4047569987910749,2283.0
g31141,-1.2456701596000914,2229.0
g31143,-0.11345359956476408,1644.0
g31145,-0.46473953282367386,1855.0
g31147,2.4809348558790907,441.0
g31149,0.5835933060567433,1252.0
g31151,1.2014873755787638,931.0
g31153,-4.3017419255515845,2961.0
g31155,-2.831171642386227,2717.0
g31157,2.63616155235412,409.0
g31159,-4.00133133837623,2934.0
g31161,3.6300338334136906,239.0
g31163,1.097246259868138,988.0
g31165,-1.2848687789869044,2243.0
g31167,-2.0090671810525835,2493.0
g31169,2.818754068505444,369.0
g31171,-3.0526987100436846,2764.0
g31173,6.168560235375068,78.0
g31175,2.260789460098831,504.0
g31177,-3.681661853191697,2885.0
g31179,-1.7685707476563006,2415.0
g31181,3.8622336467789995,211.0
g31183,-3.5486956278725907,2862.0
g31185,-0.10976983870915902,1641.0
g32001,-0.3103281529402343,1762.0
g32003,1.5965542419574827,764.0
g32005,-0.5014000281429969,1868.0
g32007,-3.4675854094053546,2850.0
g32009,-1.9668192753589162,2478.0
g32011,-4.542640902981209,2986.0
g32013,-3.243665094911752,2808.0
g32015,-6.173539649425043,3093.0
g32017,0.24723325618144076,1445.0
g32019,-1.0732824584399516,2136.0
g32021,2.970855802056726,332.0
g32023,1.803420748641066,675.0
g32027,-4.331261209816411,2963.0
g32029,-5.209722757398914,3038.0
g32031,-0.5158011401099143,1879.0
g32033,-0.9019075252512425,2064.0
g32510,0.15323141382291505,1491.0
g33001,-0.902824367018582,2066.0
g33003,1.0491916328568567,1008.0
g33005,-1.9918736336622034,2484.0
g33007,2.0306635081344875,579.0
g33009,-1.9250335591435839,2467.0
g33011,-4.052054137157965,2939.0
g33013,-2.908562739496351,2734.0
g33015,-5.9213543449702595,3079.0
g33017,-2.577968529447873,2649.0
g33019,-1.1900317692393534,2196.0
g34001,3.4942250255346092,259.0
g34003,-3.7960955019214557,2909.0
g34005,-4.185654937827957,2954.0
g34007,-0.30839418732483237,1760.0
g34009,1.8173452221117268,664.0
g34011,2.3484376855835807,474.0
g34013,2.1072074468073856,547.0
g34015,-3.6570657342547803,2880.0
g34017,3.9385858510870033,199.0
g34019,-8.550042874259018,3134.0
g34021,-2.2223568281491226,2555.0
g34023,-3.701337298288216,2889.0
g34025,-4.7275498289172395,3001.0
g34027,-6.5631444488446204,3105.0
g34029,0.5659220733977373,1265.0
g34031,2.3348995528186647,481.0
g34033,-0.3835038705600313,1803.0
g34035,-7.050517679442442,3115.0
g34037,-5.643176432354235,3062.0
g34039,-0.05526993238642719,1609.0
g34041,-2.991582079987466,2749.0
g35001,1.6202541030962179,753.0
g35003,1.840898386861164,651.0
g35005,4.097185853177025,178.0
g35006,8.222473312398323,37.0
g35007,5.151084248509509,121.0
g35009,0.9989065909437242,1033.0
g35011,5.264974253342618,112.0
g35013,4.108376117387416,177.0
g35015,0.26401601188247414,1439.0
g35017,4.825445635239287,131.0
g35019,4.338669125454414,157.0
g35021,1.132635430813358,970.0
g35023,7.128222214845541,53.0
g35025,-0.044312383757653784,1601.0
g35027,5.078073279052007,123.0
g35028,-7.655464095843249,3123.0
g35029,7.6195816741832285,48.0
g35031,10.169878488944928,13.0
g35033,3.599405070237238,244.0
g35035,2.5862025769922368,420.0
g35037,4.995991248729483,125.0
g35039,5.939183862622514,88.0
g35041,1.7393655383745115,702.0
g35043,-0.11822579744493877,1648.0
g35045,1.1070475945902127,982.0
g35047,6.169455205719473,77.0
g35049,1.729220087235326,704.0
g35051,8.910212407348544,28.0
g35053,4.443394277036891,150.0
g35055,5.460355598167226,105.0
g35057,0.9552532723072584,1052.0
g35059,-0.849254941220936,2040.0
g35061,1.372030501891932,862.0
g36001,-0.6101373423145828,1921.0
g36003,-0.7010928202508064,1970.0
g36005,17.08331600439903,1.0
g36007,0.8978230019508873,1078.0
g36009,1.155805069499881,961.0
g36011,-0.5532382381863006,1895.0
g36013,2.0505688300962834,572.0
g36015,1.3184723081992162,888.0
g36017,-0.022521779801613365,1584.0
g36019,-1.328190258436678,2259.0
g36021,-0.6693173655639256,1946.0
g36023,0.13110534233075066,1502.0
g36025,1.9605886467203608,604.0
g36027,-2.5773515449433244,2648.0
g36029,1.0675101196728343,1000.0
g36031,0.5949729090444977,1247.0
g36033,-0.30930296817937264,1761.0
g36035,1.7028111435183342,722.0
g36037,-0.5643820853737687,1900.0
g36039,0.2041899847199238,1464.0
g36041,1.972935842579301,600.0
g36043,1.2243533727900529,920.0
g36045,-0.8039214661733853,2015.0
g36047,10.406010784767009,10.0
g36049,-0.8229541570933366,2025.0
g36051,-1.714721710062158,2395.0
g36053,-1.6565531787539185,2375.0
g36055,0.2286528031379058,1452.0
g36057,2.499009954093035,436.0
g36059,-3.934021159886882,2927.0
g36061,9.004426709776256,26.0
g36063,0.8236847874370081,1128.0
g36065,1.6403946910966973,748.0
g36067,0.14741579314537923,1494.0
g36069,-1.2259164596490693,2215.0
g36071,-2.0534987117590937,2509.0
g36073,-0.15354985250448966,1668.0
g36075,-1.0018126917483658,2099.0
g36077,0.9273466078919239,1063.0
g36079,-5.867171367007515,3077.0
g36081,6.0679545454708474,84.0
g36083,-1.076614490803557,2137.0
g36085,-0.1669414247883525,1680.0
g36087,-1.8796942772389853,2454.0
g36089,0.3276196649547439,1409.0
g36091,-3.908241156081858,2924.0
g36093,0.5768246611462073,1257.0
g36095,-1.3752897035044758,2272.0
g36097,-0.7925633761317847,2006.0
g36099,-1.2510224107366943,2234.0
g36101,-0.27399758084605064,1743.0
g36103,-3.5626375797598153,2865.0
g36105,0.9137465380873515,1071.0
g36107,-2.4708165654670116,2618.0
g36109,-3.300915173169054,2820.0
g36111,-1.0626796461942796,2129.0
g36113,0.128582354400971,1505.0
g36115,-1.2759693916185444,2241.0
g36117,-1.1735647429162417,2184.0
g36119,-2.090744124343728,2519.0
g36121,-2.969104952292226,2744.0
g36123,1.146314260840688,967.0
g37001,0.8254982702245255,1127.0
g37003,-2.0198982418372955,2497.0
g37005,2.2671265797391573,501.0
g37007,-0.13362740895918424,1655.0
g37009,0.7584444674206314,1160.0
g37011,-0.755025753651152,1995.0
g37013,1.5391411917341342,794.0
g37015,1.8932251365419719,633.0
g37017,2.33856681033331,480.0
g37019,1.0543357378321836,1007.0
g37021,0.5225274281458752,1290.0
g37023,0.6820538477242096,1202.0
g37025,-2.779896412873382,2701.0
g37027,-0.798776368063214,2010.0
g37029,-3.5484794226728438,2861.0
g37031,0.5119660663444104,1297.0
g37033,1.0571788980250107,1005.0
g37035,-1.0114845482066577,2103.0
g37037,-0.8453345631449728,2035.0
g37039,2.41423840819475,452.0
g37041,3.561282710502936,250.0
g37043,2.333828460305277,482.0
g37045,0.766845934711231,1155.0
g37047,2.023452425464789,585.0
g37049,0.00901109495120267,1576.0
g37051,0.06903706873503168,1545.0
g37053,-3.3690741423721935,2835.0
g37055,-1.2453332995001625,2227.0
g37057,-1.1836289172901633,2192.0
g37059,-2.0859734717001697,2518.0
g37061,1.3479473356043004,873.0
g37063,-0.46093377287849635,1853.0
g37065,3.3233868081169127,282.0
g37067,0.3628289043323214,1387.0
g37069,-2.652282553031719,2672.0
g37071,-0.43269540659796724,1833.0
g37073,-2.1155776887816633,2527.0
g37075,1.6409811252872635,747.0
g37077,-3.798305661032581,2910.0
g37079,-0.011582702974263448,1581.0
g37081,-0.6892076046877504,1959.0
g37083,3.5066228330008986,256.0
g37085,-1.5661196137290971,2344.0
g37087,1.2752246124723832,901.0
g37089,1.2894342872916256,899.0
g37091,2.8239461871869866,367.0
g37093,0.8623312805699077,1102.0
g37095,-0.3930446062617454,1811.0
g37097,-2.928642283936874,2738.0
g37099,2.848605335449417,359.0
g37101,-2.2974082310441277,2569.0
g37103,0.9481775830191088,1054.0
g37105,0.8828778065768629,1090.0
g37107,3.0773427983257258,319.0
g37109,-2.8011507945650727,2707.0
g37111,0.1194878018582175,1514.0
g37113,3.220745754393188,299.0
g37115,0.8994582734078244,1076.0
g37117,2.65759186147483,405.0
g37119,-2.8239809077466993,2715.0
g37121,1.6447343103304757,743.0
g37123,1.800782696524113,677.0
g37125,1.9140801692121674,627.0
g37127,-0.14124003591432144,1662.0
g37129,-0.8822102525192861,2058.0
g37131,5.2128835808477705,117.0
g37133,-3.433631822852015,2847.0
g37135,-3.83998523927434,2915.0
g37137,0.3782573088626653,1379.0
g37139,0.5250741274641789,1289.0
g37141,-1.1738864968614986,2185.0
g37143,0.9407653762014533,1058.0
g37145,-0.44286091014120366,1842.0
g37147,-0.2632198485896453,1731.0
g37149,3.1212779692760497,314.0
g37151,-1.1254297997563643,2164.0
g37153,2.2192333022076416,515.0
g37155,4.512949600215112,147.0
g37157,0.7594364889495457,1159.0
g37159,0.1305583105893181,1503.0
g37161,1.2615179506548913,908.0
g37163,0.8338157656407312,1122.0
g37165,2.730142274887414,389.0
g37167,0.04450271242910675,1557.0
g37169,-0.7404079023051113,1989.0
g37171,0.981274559594485,1040.0
g37173,3.6490906670981365,235.0
g37175,3.65599574303996,234.0
g37177,-0.20132147421494295,1694.0
g37179,-4.861484435551833,3011.0
g37181,3.854415579538184,214.0
g37183,-4.907143506382638,3012.0
g37185,2.0294715594830706,581.0
g37187,4.582470026675445,144.0
g37189,-1.6140327108053674,2362.0
g37191,0.565588740182474,1266.0
g37193,0.27342573777064816,1432.0
g37195,1.5809332743757194,774.0
g37197,-0.5103219905962824,1875.0
g37199,2.305633801712518,489.0
g38001,2.5640488738827276,425.0
g38003,0.3627433823878683,1388.0
g38005,6.697998228897487,61.0
g38007,-4.146327379432769,2950.0
g38009,-0.5314448571069971,1885.0
g38011,-0.10673645239158192,1639.0
g38013,-1.2685682043554556,2239.0
g38015,-2.0946130471135582,2520.0
g38017,-4.082613580606465,2947.0
g38019,-0.4279383554040028,1828.0
g38021,1.5382425443786385,795.0
g38023,-1.1187631110009382,2160.0
g38025,-2.8872838670651864,2727.0
g38027,4.713138530859137,134.0
g38029,1.9559620294284739,608.0
g38031,-0.2558219533040387,1725.0
g38033,0.3920894960511411,1368.0
g38035,-2.541047118047414,2637.0
g38037,1.729212026673764,705.0
g38039,2.1438152819630507,536.0
g38041,1.5598252711107172,786.0
g38043,-1.780886719088502,2419.0
g38045,-0.9657899460682347,2088.0
g38047,2.5848671831011467,421.0
g38049,-1.329441308266126,2261.0
g38051,7.911978258149678,42.0
g38053,-1.758987358657003,2412.0
g38055,0.7701128484052165,1154.0
g38057,-3.0097192098077885,2757.0
g38059,-2.0546189385421516,2510.0
g38061,-1.717749576682351,2396.0
g38063,2.675435583178299,402.0
g38065,-3.709957982977044,2890.0
